id,submission,sourceCode,author,memory,time,sent,countline,problems_id,verdicts_id,languages_id,isduplicated
33216,17191582,"n = int(input())
list_child = []
list_output = []
for i in range(n):
    s = [int(j) for j in input().split()]
    list_child.append([s[0],s[1],s[2],i+1])
t = 0
while t < n:
    if list_child[t][2] >= 0:
        for i in range(list_child[t][0]):
            if t+i < n-1:
                if list_child[t+i+1][2] < 0:
                   list_child[t][0] += 1  
                else:
                    list_child[t+i+1][2] -=  list_child[t][0]-i
        list_output.append(list_child[t][3])
    elif t < n-1:
        for j in range(t+1,n):
            list_child[j][2] -= list_child[t][1]
    t += 1
print (len(list_output))
for i in range(len(list_output)-1):
    print (list_output[i],end=' ')
print (list_output[len(list_output)-1])",7290,4492,77,2016-04-06 18:57:16,47,30,2,8,0
33225,17197768,"d=0
N=[1]
x=[]
n=int(input())
x+=[int(input().split()[0])+1]
X=x[0]-1
for o in range(n-1):
    t=[int(i) for i in input().split()]
    t[2]-=d+X
    if t[2]<0:
        d+=t[1]
    else:
        N+=[o+2]
        x+=[t[0]+o+2]
        X+=t[0]
    i=0
    while i<len(x):
        if x[i]<o+2:
            del x[i]
        else:
            i+=1
    X-=i-1
print(len(N))
print(*N)",7292,4492,61,2016-04-07 04:19:00,47,30,2,8,0
33226,17197807,"d=0
N=[1]
x=[]
n=int(input())
x+=[int(input().split()[0])+1]
X=x[0]-1
for o in range(n-1):
    t=[int(i) for i in input().split()]
    t[2]-=d+X
#    print(d,X,x,'__',t)
    if t[2]<0:
        d+=t[1]
    else:
        N+=[o+2]
        x+=[t[0]+o+2]
        X+=t[0]+1
    i=0
    while i<len(x):
        if x[i]<o+2:
            del x[i]
        else:
            i+=1
    X-=len(x)
print(len(N))
print(*N)",7292,4988,46,2016-04-07 04:25:50,49,30,2,8,0
33234,17201197,"import math
from collections import deque

def leaveQueue(L,temList,vol,ind):
    # t=ind
    # print(L,temList,vol,ind)
    while vol>0:
        ind+=1
        if len(L)>ind:
            temList=L[ind]
            if (temList[2]-vol)>=0 :
                temList[2]-=vol
                # print(L,temList,vol)
            else:
                leaveQueue(L,temList,temList[1],ind)
                # L.remove(temList)
        vol-=1

def cry(j,d):
    for k in range(j+1,n):
        L[k][2]-=d

    for k in range(j+1,n):
        if L[k][2]<0 and L[k][4]==0:
            L[k][4]+=1
            cry(L,k,L[k][1])


n=int(input())
L=deque()
for i in range(n):
    temList=list(int(j) for j in input().split())
    temList.append(i+1)
    temList.append(0)
    L.append(temList)
cList=[]
for j in range(n) :
    temList=L[j]
    if temList[2]>=0 and temList[4]==0:
        cList.append(str(temList[3]))
        v=temList[0]
        for k in range(j+1,n):
            if v>0:
                if L[k][2]>=0:
                    L[k][2]-=v
                    v-=1
                else:
                    continue
        for k in range(j+1,n):
            if L[k][2]<0 and L[k][4]==0:
                L[k][4]+=1
                cry(k,L[k][1])




    # d=temList[1]
    # p=temList[2]
    # L.remove(temList)
    # i=-1
    # while v>0:
    #     i+=1
    #     if len(L)>i:
    #         temList=L[i]
    #         if (temList[2]-v)<0 :
    #             leaveQueue(L,temList,temList[1],i)
    #             # L.remove(temList)
    #             # print(L)
    #         else:
    #             temList[2]-=v
    #     v-=1
print(len(cList))
print(' '.join(cList))",7291,4948,46,2016-04-07 12:11:12,145,30,5,8,0
33235,17201207,"import math
from collections import deque

def leaveQueue(L,temList,vol,ind):
    # t=ind
    # print(L,temList,vol,ind)
    while vol>0:
        ind+=1
        if len(L)>ind:
            temList=L[ind]
            if (temList[2]-vol)>=0 :
                temList[2]-=vol
                # print(L,temList,vol)
            else:
                leaveQueue(L,temList,temList[1],ind)
                # L.remove(temList)
        vol-=1

def cry(j,d):
    for k in range(j+1,n):
        L[k][2]-=d

    for k in range(j+1,n):
        if L[k][2]<0 and L[k][4]==0:
            L[k][4]+=1
            cry(k,L[k][1])


n=int(input())
L=deque()
for i in range(n):
    temList=list(int(j) for j in input().split())
    temList.append(i+1)
    temList.append(0)
    L.append(temList)
cList=[]
for j in range(n) :
    temList=L[j]
    if temList[2]>=0 and temList[4]==0:
        cList.append(str(temList[3]))
        v=temList[0]
        for k in range(j+1,n):
            if v>0:
                if L[k][2]>=0:
                    L[k][2]-=v
                    v-=1
                else:
                    continue
        for k in range(j+1,n):
            if L[k][2]<0 and L[k][4]==0:
                L[k][4]+=1
                cry(k,L[k][1])




    # d=temList[1]
    # p=temList[2]
    # L.remove(temList)
    # i=-1
    # while v>0:
    #     i+=1
    #     if len(L)>i:
    #         temList=L[i]
    #         if (temList[2]-v)<0 :
    #             leaveQueue(L,temList,temList[1],i)
    #             # L.remove(temList)
    #             # print(L)
    #         else:
    #             temList[2]-=v
    #     v-=1
print(len(cList))
print(' '.join(cList))",7291,5944,998,2016-04-07 12:12:01,145,30,5,8,0
33260,17221773,"n=int(input())
v=[0]*5000
d=[0]*5000
p=[0]*5000
Q=[]
for j in range (1,n+1):
    v[j],p[j],p[j]=[int(i) for i in input().split()]
ans=0
for i in range (1,n+1):
    if p[i]>=0:
        ans=ans+1
        Q.append(i)
        for j in range(v[i]-1,0,-1):
            p[i+v[i]-j]=p[i+v[i]-j]-j
    if(p[i]<0):
        for k in range(i-1,n+1):
            p[k]-=d[i]
print(ans)
print("" "".join(str(i) for i in Q))",7302,4500,46,2016-04-08 08:20:52,37,30,2,8,0
33261,17221928,"n=int(input())
v=[0]*5000
d=[0]*5000
p=[0]*5000
Q=[]
for j in range (1,n+1):
    v[j],d[j],p[j]=[int(i) for i in input().split()]
ans=0
for i in range (1,n+1):
    if p[i]>=0:
        ans=ans+1
        Q.append(i)
        for j in range(v[i]-1,0,-1):
            p[i+v[i]-j]-=j
    if p[i]<0:
        for j in range(i-1,n+1):
            p[j]-=d[i]
print(ans)
print("" "".join(str(i) for i in Q))",7302,4520,31,2016-04-08 08:43:02,37,30,2,8,0
33274,17223988,"n = int(input())
child = [(j + 1,[int(i) for i in input().split()]) for j in range(n)]
cure_child = []
i = 0

for i in range (len(child)):
    if child[i][1][2] >= 0:
        cure_child.append(child[i][0])
        confidence_decline_v = child[i][1][0]
        confidence_decline_d = 0
        j = i + 1
        while j < len(child):
            if child[j][1][2] >= 0:
                child[j][1][2] -= confidence_decline_v + confidence_decline_d
                if confidence_decline_v != 0:
                    confidence_decline_v -= 1
                if child[j][1][2] < 0:
                    confidence_decline_d += child[j][1][1]
            j += 1
            if confidence_decline_v == 0 and confidence_decline_d == 0: break

print(len(cure_child))
print(*cure_child)",7295,5268,1000,2016-04-08 12:07:46,45,30,3,8,0
33275,17224055,"n = int(input())
child = [(j + 1,[int(i) for i in input().split()]) for j in range(n)]
cure_child = []
i = 0

for i in range(len(child)):
    cure_child.append(child[i][0])
    confidence_decline_v = child[i][1][0]
    confidence_decline_d = 0
    j = i + 1
    while j < len(child):
        child[j][1][2] -= confidence_decline_v
        child[j][1][2] -= confidence_decline_d
        if confidence_decline_v != 0:
            confidence_decline_v -= 1
        if child[j][1][2] < 0:
            confidence_decline_d += child[j][1][1]
            del(child[j])
        else:
            j += 1
        if confidence_decline_v == 0 and confidence_decline_d == 0: break

print(len(cure_child))
print(*cure_child)",7295,4508,46,2016-04-08 12:13:09,47,30,5,8,0
33285,17229124,"n=int(input())
v=[]
d=[]
p=[]
for i in range(n):
    vi,di,pi=[int(i) for i in input().split()]
    v.append(vi)
    d.append(di)
    p.append(pi)

ans=[]
for i in range(n):
    if p[i]>=0:
        ans.append(i+1)
        count=0
        for j in range(i+1,n):
            if p[j]>=0:
                if v[i]>0:
                    p[j]-=v[i]
                    v[i]-=1
                p[j]-=count
                if p[j]<0:
                    count+=d[j]

print(len(ans))
print(*ans)",3936,5092,1000,2016-04-08 15:39:18,51,30,3,8,1
33286,17229272,"n = int(input())

V = []
D = []
P = []
for i in range(n):
    vi,di,pi = [int(j) for j in input().split()]
    V.append(vi)
    D.append(di)
    P.append(pi)
    
next_child = list(map(int,range(1,n+2)))

total = 0
result = []
for i in range(n):
    if P[i]>=0:
        total += 1
        result.append(str(i+1))
        
        cry = []
        v = V[i]
        k = i
        j = next_child[i]
        d = 0
        while j<n:
            P[j] -= v+d
            if v>0:
                v -= 1
            if P[j]<0:
                cry.append(k)
                d += D[j]
            else:
                for l in cry:
                    next_child[l] = j
                cry = []
            
            k = j
            j = next_child[j]
    
print(total)
print(' '.join(result))",3936,5212,1000,2016-04-08 15:48:19,83,30,3,8,0
33305,17231838,"import sys

def calChildren(children):
    result = []
    while len(children) > 0:
        cureChild = children.pop(0)
        result.append(cureChild[3])
        impect = cureChild[0]
        ch = children[:]
        for child in ch:
            child[2] -= impect
            if child[2] < 0:
                impect += child[1]
                children.remove(child)
            if cureChild[0] > 0:
                cureChild[0] -= 1
                impect -= 1
    return result

size = int(sys.stdin.readline())
children = []
for i in range(0,size):
    children.append(map(lambda x: int(x), sys.stdin.readline().split()))
    children[i].append(i+1)
result = calChildren(children)
print str(len(result))
print reduce(lambda a,b: str(a) + ' ' + str(b), result)",7305,5404,1000,2016-04-08 18:05:00,27,30,3,13,0
33306,17235087,"n=int(input());
a=[[0,0,0,i+1,i-1,i+1] for i in range(n)]#v,d,p,id,prev,next
a.append([0,0,0,n-1,n+1]);
res=[];
for i in range(n):
    [a[i][0],a[i][1],a[i][2]]=[int(i) for i in input().split()];

def rmv(p):
    pprev=a[p][4];
    pnext=a[p][5];
    a[pprev][5]=pnext;
    a[pnext][4]=pprev;

beg=0;
res=[];
while(beg<n):
    v=a[beg][0];
    res.append(a[beg][3]);
    p=a[beg][5];
    if(p==n) :
        break;
    d=0;
    while(p<n):        
        h=v+d;
        if(h==0): break;
        a[p][2]=a[p][2]-h;
        if(v>0): v=v-1;
        if(a[p][2]<0):
            d=d+a[p][1];
            rmv(p);
        p=a[p][5];
    beg=a[beg][5];
print(len(res));
print("" "".join(map(str,res)))",7305,5500,1000,2016-04-08 18:35:52,34,30,3,8,0
33308,17247934,"class child:
    def __init__(self):
        self.confidence=[]
        self.cry1=[]
        self.cry2=[]
        self.num=0
a=child()
res=[]
resu=0
dec=0
n=int(input())
for i in range (n):
    v,d,p=input().split()
    a.confidence.append(int(p))
    a.cry1.append(int(v))
    a.cry2.append(int(d))
    a.num+=1
for i in range(n):
    a.confidence[i]-=dec
    if a.confidence[i]<0:
        dec+=a.cry2[i]
    elif a.confidence[i]>=0:
        res.append(i+1)
        resu+=1
        for j in range(a.cry1[i]):
            if i+j+1<n:
                a.confidence[i+j+1]-=a.cry1[i]-j
            else:
                break
print(resu)
print(*res)",7306,5004,62,2016-04-09 07:56:49,61,30,2,8,0
33309,17247951,"class child:
    def __init__(self):
        self.confidence=[]
        self.cry1=[]
        self.cry2=[]
        self.num=0
a=child()
res=[]
resu=0
dec=0
n=int(input())
for i in range (n):
    v,d,p=input().split()
    a.confidence.append(int(p))
    a.cry1.append(int(v))
    a.cry2.append(int(d))
    a.num+=1
for i in range(n):
    a.confidence[i]-=dec
    if a.confidence[i]<=0:
        dec+=a.cry2[i]
    elif a.confidence[i]>0:
        res.append(i+1)
        resu+=1
        for j in range(a.cry1[i]):
            if i+j+1<n:
                a.confidence[i+j+1]-=a.cry1[i]-j
            else:
                break
print(a.confidence[12])
print(resu)
print(*res)",7306,4980,61,2016-04-09 08:01:11,63,30,5,8,0
33312,17248751,"n = int(input())
m = []
t = list(map(int,input().split()))
m.append([t[0], t[1], t[2]])
s = [[0, 0]]
o = [t[0]]
k = [1]
for i in range(1, n):
    t = list(map(int,input().split()))
    m.append([t[0], t[1], t[2]])
    u = 0
    while u < len(o):
        m[i][2] -= o[u]
        m[i][2] -= s[u][1]
        if o[u] > 0:
            o[u] -= 1
        if m[i][2] < 0:
            break
        u += 1
    if m[i][2] < 0:
        o.append(0)
        s.append([i, m[i][1]])
    if m[i][2] >= 0:
        o.append(m[i][0])
        k.append(i+1)
        s.append([i, 0])
print(len(k))
print(' '.join(list(str(i) for i in k)))",7307,5004,62,2016-04-09 09:48:59,55,30,2,8,0
33313,17248928,"n = int(input())
m = []
t = list(map(int,input().split()))
m.append([t[0], t[1], t[2]])
s = [[0, 0]]
o = [t[0]]
k = [1]
for i in range(1, n):
    t = list(map(int,input().split()))
    m.append([t[0], t[1], t[2]])
    u = 0
    while u < len(o):
        m[i][2] -= o[u]
        m[i][2] -= s[u][1]
        if o[u] > 0:
            o[u] -= 1
        if m[i][2] < 0:
            s[u][1] += m[i][1]
            break
        u += 1
    if m[i][2] < 0:
        o.append(0)
        s.append([i, 0])
    if m[i][2] >= 0:
        o.append(m[i][0])
        k.append(i+1)
        s.append([i, 0])
print(len(k))
print(' '.join(list(str(i) for i in k)))",7307,5808,1000,2016-04-09 10:05:45,57,30,3,8,0
